原文: 　　  positive_prob: 1.000000  confidence: 1.000000  negative_prob: 0.000000  sentiment: 1.000000   
 原文: 　　  positive_prob: 1.000000  confidence: 1.000000  negative_prob: 0.000000  sentiment: 1.000000   
 原文: 　　有人说，野野口曾被欺负；也有人说，不，不是这样，那家伙被欺负的时间很短，后来他反而加入欺负人的行列。其实，这两种说法都是一样的，你从头到尾都被人欺负，只是欺负的形式不同罢了。  positive_prob: 0.001603  confidence: 0.996439  negative_prob: 0.998397  sentiment: 0.000000  
 原文: 　　野野口老师您总算肯开口了？您教书的时候也曾经历过这种事情，真可谓切身之痛啊。  positive_prob: 0.090662  confidence: 0.798529  negative_prob: 0.909338  sentiment: 0.000000  
 原文: 　　我也是。校园暴力事件绝不可能销声匿迹，只要当事人都还在学校，就会一直持续下去。  positive_prob: 0.856375  confidence: 0.680833  negative_prob: 0.143625  sentiment: 2.000000  
 原文: 　　当老师说“已经没有这类事件”的时候，只不过是他个人的幻想。  positive_prob: 0.175916  confidence: 0.609074  negative_prob: 0.824084  sentiment: 0.000000  
 原文: 　　不难想像，那起强暴案成为你心中难以治愈的伤痛。你不是因为喜欢才做那种事情的吧？你心里很清楚，只要违逆藤尾正哉，又要重新过着受尽凌辱的悲惨日子。因为害怕这点，纵使百般不愿，你还是让自己的手沾上这么肮脏的事。一想到当时加诸在你身上的罪恶感及自我厌恶，就连我这个局外人都觉得心痛。仔细一想，你当时所承受的最大暴力，就是被迫成为那场暴行的共犯。  positive_prob: 0.461615  confidence: 0.232305  negative_prob: 0.538385  sentiment: 1.000000  
 原文: 　　为了换取这段令人诅咒的纪录，就算牺牲生命也在所不惜——我心想，难不成这会构成此次的杀人动机？  positive_prob: 0.038869  confidence: 0.913624  negative_prob: 0.961131  sentiment: 0.000000  
 原文: 　　可是……  positive_prob: 0.321692  confidence: 0.285129  negative_prob: 0.678308  sentiment: 0.000000  
 原文: 　　你为什么突然对这个秘密紧张起来？不管是日高取得照片书写《禁猎地》之前，或是新书发表之后，都没有迹象显示他曾跟第三人提起照片的事。这样看来，你不认为这个秘密会一直保守下去吗？  positive_prob: 0.084462  confidence: 0.812306  negative_prob: 0.915538  sentiment: 0.000000  
 原文: 　　请你不要到现在还想编造日高用照片威胁你的谎话。这种临时撒的谎很快就会被揭穿。不说别的，这根本不像老谋深算的你会做出来的事。  positive_prob: 0.020818  confidence: 0.953738  negative_prob: 0.979182  sentiment: 0.000000  
 原文: 　　我猜这和藤尾美弥子有关，她的出现把一切都搅乱了。  positive_prob: 0.353886  confidence: 0.213587  negative_prob: 0.646114  sentiment: 0.000000  
 原文: 　　因为《禁猎地》一案，她打算和日高对簿公堂，日高在逼不得已的情况下，也只好走这一步，于是你突然不安起来。会不会哪一天，那张讨厌的照片被当作呈堂证物给送进了法庭。  positive_prob: 0.084673  confidence: 0.811838  negative_prob: 0.915327  sentiment: 0.000000  
 原文: 　　这是我自己想的，我想打从日高开始写那本小说以来，你就一直抱着不祥的预感，时时刻刻提心吊胆地吧？而藤尾美弥子的出现让你的恐惧达到了顶点，终于下定杀人的决心——这是我的推测。  positive_prob: 0.276370  confidence: 0.385844  negative_prob: 0.723630  sentiment: 0.000000  
 原文: 　　不过，光这样还无法解释所有的事情。不，事实上，以上这番推理漏掉了一件最重要的事。  positive_prob: 0.096249  confidence: 0.786114  negative_prob: 0.903751  sentiment: 0.000000  
 原文: 　　那就是，你和日高邦彦到底是怎样的关系？  positive_prob: 0.176516  confidence: 0.607742  negative_prob: 0.823484  sentiment: 0.000000  
 原文: 　　因为不想让不堪的过去被公开，于是杀了握有证据的人，这是可以理解的。只不过，这个知道秘密的人平常就对自己亲切有加。难道你不认为就算日高和藤尾美弥子的官司陷入胶着，他也会继续替你保守秘密吗？  positive_prob: 0.136413  confidence: 0.696860  negative_prob: 0.863587  sentiment: 0.000000  
 原文: 　　在你的自白书里，你极力描写你们之间充满憎恨的关系。不过，在那些谎言被戳破的现在，就必须舍弃这个前提。  positive_prob: 0.540394  confidence: 0.192130  negative_prob: 0.459606  sentiment: 1.000000  
 原文: 　　我们仅就目前掌握的事实，来检视日高如何待你。得到的结论如下：虽然你们从国中之后就没再碰面，不过日高仍大方接纳在国中时期仇视他的你，恢复了两人的友谊。不只如此，他还替你介绍出版社，让你能在儿童文学界立足。而三番两次与藤尾美弥子的谈判中，他一直都没有把与《禁猎地》这本书有密切关系的你供出。  positive_prob: 0.277519  confidence: 0.383292  negative_prob: 0.722481  sentiment: 0.000000  
 原文: 　　综合这些事实所呈现出的日高形象，与他少年时的故事非常吻合。例如，曾经有人告诉我：“不管对谁，他总是非常亲切。”  positive_prob: 0.825294  confidence: 0.611764  negative_prob: 0.174706  sentiment: 2.000000  
 原文: 　　我想，至少日高自己是真的把你当作好朋友看待吧。这么一想，一切就通了。  positive_prob: 0.497676  confidence: 0.953514  negative_prob: 0.502324  sentiment: 1.000000  
 原文: 　　不过，在做出这个结论之前，我还花了一点时间。怎么说呢？这和我先入为主认定的日高实在差太多了。事实上，在采访日高少年时代的过程中，这个观念一直牵绊着我。        positive_prob: 0.191926  confidence: 0.573497  negative_prob: 0.808074  sentiment: 0.000000  
 原文: 　　于是我心想，为什么会产生这样的矛盾？是因为我读了你伪造的自白书？不是，早在更早之前，我就对日高抱持某种固定的看法。这个看法是从何而来的呢？终于我想到一件事情。  positive_prob: 0.329981  confidence: 0.266709  negative_prob: 0.670019  sentiment: 0.000000  
 原文: 　　我想起你一开始写的，案发当天的纪录。  positive_prob: 0.598475  confidence: 0.107721  negative_prob: 0.401525  sentiment: 2.000000  
 原文: 　　那份纪录里，我只注意与案情直接相关的部分。不过，事实上，在一个很不起眼的地方，暗藏着一条意味深远的线索。  positive_prob: 0.741942  confidence: 0.426539  negative_prob: 0.258058  sentiment: 2.000000  
 原文: 　　看你的脸色，你应该已经猜到我要说什么了吧？嗯，是的，我讲的是杀猫那件事，那只猫是你杀的吧？  positive_prob: 0.089685  confidence: 0.800701  negative_prob: 0.910315  sentiment: 0.000000  
 原文: 　　我找到了农药。你屋外的阳台摆了两个盆栽，里面的上验出农药的成分。你做完毒丸子之后，不知要怎么处理剩下的东西，于是就把它和那些土混在一起，是吧？  positive_prob: 0.055950  confidence: 0.875666  negative_prob: 0.944050  sentiment: 0.000000  
 原文: 　　找到的农药和从猫尸上化验出的农药属于同一种。嗯，尸体还没有全部化掉，饲主把它装进箱子，埋在院子里。  positive_prob: 0.614638  confidence: 0.143639  negative_prob: 0.385362  sentiment: 2.000000  
 原文: 　　邻居的猫很讨厌，你曾听日高提起这件事吧？或是你读过那篇名为《忍耐之极限》的短文？不，你们俩的感情那么好，应该是直接听他讲的吧。  positive_prob: 0.118756  confidence: 0.736098  negative_prob: 0.881244  sentiment: 0.000000  
 原文: 　　你做好了毒丸子，趁日高夫妇不在家的时候，偷偷放到他们家的院子里，于是猫被杀死了。你为什么要这样做呢？理由只有一个，就是我从刚才一直讲的，为了营造日高的形象。  positive_prob: 0.180980  confidence: 0.597822  negative_prob: 0.819020  sentiment: 0.000000  
 原文: 　　因为这次事件，我对艺文界多少有些了解。我记得在做作品评论的时候，经常会用上“性格描写”这句话。当作者想让读者了解某个人物的时候，直接说明陈述远不如配上适当的动作和台词，让读者自己去建构人物的形象。这就是“性格描写”吧。  positive_prob: 0.838598  confidence: 0.641328  negative_prob: 0.161402  sentiment: 2.000000  
 原文: 　　你在写那篇假笔记时就已经想到，必须打一开始就让日高的残酷形象根植在读者——也就是警方的心里，而你设想好的桥段就是猫被毒害的事件。  positive_prob: 0.034351  confidence: 0.923664  negative_prob: 0.965649  sentiment: 0.000000  
 原文: 　　案发当日，你在日高家的庭院遇到猫的饲主新见太太，应该算是意外。不过，这对你而言正好。以这番偶遇作为笔记的开头，日高杀猫的事就更具真实性了。  positive_prob: 0.937548  confidence: 0.861217  negative_prob: 0.062452  sentiment: 2.000000  
 原文: 　　说来惭愧，我完全被你的把戏给误导了。我逮捕了你，明明知道你最先写的笔记不可相信，却没料到连杀猫的那段也是假的，一直没有把自己对日高的印象给矫正过来。  positive_prob: 0.015920  confidence: 0.964621  negative_prob: 0.984080  sentiment: 0.000000  
 原文: 　　我只能说，你真是太了不起了。我觉得这是你本次布下的所有陷阱里，最高明的一桩。  positive_prob: 0.104108  confidence: 0.768650  negative_prob: 0.895892  sentiment: 0.000000  
 原文: 　　而当我发觉这个杀猫陷阱时，脑中忽然闪过一个念头。说不定，你制造这个陷阱的目的也就是你此次犯案的目的——也就是说，你最终的目的在贬低日高的人格。这样一想，这起案件总算真相大白了。  positive_prob: 0.010185  confidence: 0.977366  negative_prob: 0.989815  sentiment: 0.000000  
 原文: 　　我刚刚陈述你的犯罪动机时，说到你是为了隐瞒国中时代的可憎过去，所以才杀了日高。关于这一点，你没有否认，而我也一直认为是这样。  positive_prob: 0.205309  confidence: 0.543758  negative_prob: 0.794691  sentiment: 0.000000  
 原文: 　　不过，我是这么想的，这只不过是让你决定杀人的导火线而已。  positive_prob: 0.262751  confidence: 0.416109  negative_prob: 0.737249  sentiment: 0.000000  
 原文: 　　我试着想像，从你对日高起了杀意，一直到你实现计划为止，这其中的心路历程有着怎样的转折。基于上述的理由，你必须制造一个杀害日高的适当动机。然而，你必须想出一个被公布时，世人同情的目光会集中到自己身上，反倒是被害者日高受人唾弃的动机。  positive_prob: 0.319027  confidence: 0.291050  negative_prob: 0.680973  sentiment: 0.000000  
 原文: 　　在此考量之下，你捏造了与日高初美的不伦关系，并进而想出被逼做影子作家的故事。如果顺利的话，你甚至能够得到日高问世作品之正牌作者的美誉。  positive_prob: 0.849935  confidence: 0.666522  negative_prob: 0.150065  sentiment: 2.000000  
 原文: 　　正因为怀着这样的目的，你才会复制大量的手抄稿，弄到自己的手指都长茧，甚至不惜在寒夜里，费上那么大的功夫去拍一卷假的录影带。你得花几个月，才能做到这样周全的准备？如果光为了隐瞒过去，弄个比较容易懂的动机不就好了？  positive_prob: 0.013570  confidence: 0.969845  negative_prob: 0.986430  sentiment: 0.000000  
